gcnalign_random	50	40	20	10	[16.987 31.907 38.267 51.547 56.6  ]	992.500	0.242585
gcnalign_random	40	40	40	0	[ 9.756 20.511 25.622 36.511 41.756]	1707.841	0.151642
gcnalign_random	30	50	20	40	[ 6.486 13.6   17.086 26.238 31.324]	2252.005	0.101417
gcnalign_random	40	10	0	10	[27.1   47.967 55.3   69.633 75.133]	548.314	0.368215
gcnalign_random	40	30	10	0	[20.133 37.5   43.9   57.256 62.156]	988.300	0.283361
gcnalign_random	50	20	30	10	[20.773 37.6   44.173 58.04  63.907]	787.692	0.287920
gcnalign_random	40	20	30	20	[16.144 30.633 36.533 50.444 55.744]	1075.516	0.231396
gcnalign_random	30	50	0	30	[ 8.505 19.048 23.933 35.838 41.781]	1811.647	0.137102
gcnalign_random	30	50	10	10	[10.543 22.276 28.095 40.867 46.2  ]	1677.153	0.163735
gcnalign_random	10	20	10	10	[ 7.363 18.104 23.741 37.985 44.622]	1893.703	0.128513
gcnalign_random	50	0	30	20	[25.68  44.667 51.827 66.147 71.987]	501.444	0.345043
gcnalign_random	10	50	40	0	[ 2.296  6.259  8.267 14.363 18.119]	3801.127	0.043989
gcnalign_random	30	20	40	10	[10.943 22.962 28.057 40.476 46.486]	1548.620	0.168216
gcnalign_random	50	40	10	20	[17.187 32.933 39.187 52.733 58.64 ]	907.517	0.246974
gcnalign_random	20	20	20	40	[ 7.975 17.825 22.633 34.183 40.217]	1886.697	0.129607
gcnalign_random	10	0	0	10	[11.748 26.133 33.867 52.659 60.57 ]	1012.381	0.190137
gcnalign_random	40	20	30	0	[17.533 34.233 40.489 53.467 59.644]	1024.252	0.254634
gcnalign_random	30	20	0	20	[17.571 34.59  41.638 57.067 62.79 ]	962.509	0.257602
gcnalign_random	40	50	40	30	[ 6.811 13.856 17.089 26.211 30.822]	2048.594	0.104557
gcnalign_random	50	10	40	40	[15.387 28.093 32.853 44.973 50.84 ]	1019.661	0.215639
gcnalign_random	30	0	40	0	[15.895 31.495 38.152 53.133 59.676]	1002.104	0.235695
gcnalign_random	40	20	0	20	[22.256 42.044 49.222 63.122 68.5  ]	724.282	0.314398
gcnalign_random	20	0	0	20	[18.075 37.267 45.183 62.425 69.208]	723.160	0.271959
gcnalign_random	20	20	40	30	[ 7.025 15.192 19.142 29.4   34.983]	2175.474	0.112037
gcnalign_random	50	10	0	40	[21.853 40.573 47.84  62.947 69.253]	567.759	0.308016
gcnalign_random	50	0	40	40	[17.52  31.48  37.053 50.533 57.32 ]	794.776	0.244098
gcnalign_random	40	50	20	0	[11.689 25.033 30.411 42.556 47.789]	1468.890	0.180880
gcnalign_random	30	30	20	20	[12.39  25.076 30.524 43.686 49.629]	1447.918	0.187167
gcnalign_random	50	40	10	30	[14.653 28.64  34.373 46.987 52.28 ]	1044.900	0.213751
gcnalign_random	40	20	0	0	[25.811 46.3   53.811 67.3   72.033]	649.426	0.354072
gcnalign_random	40	10	40	40	[13.122 25.756 30.844 42.9   48.978]	1245.798	0.192889
gcnalign_random	50	0	40	30	[19.787 35.293 41.627 55.72  62.227]	700.743	0.273969
gcnalign_random	30	0	0	0	[28.876 51.429 59.943 74.924 80.267]	433.393	0.394055
gcnalign_random	40	40	0	10	[17.056 33.333 39.7   52.978 58.322]	1062.026	0.248367
gcnalign_random	40	30	20	10	[16.9   32.344 38.033 50.8   56.244]	1174.977	0.241093
gcnalign_random	10	30	10	10	[ 6.356 15.859 20.719 34.267 40.178]	2199.273	0.112528
gcnalign_random	50	10	30	30	[20.84  36.867 43.067 57.253 62.88 ]	746.073	0.285953
gcnalign_random	20	30	0	20	[11.058 24.725 31.3   45.55  51.625]	1477.196	0.177915
gcnalign_random	30	10	20	10	[18.171 34.429 41.876 56.581 63.229]	913.393	0.260918
gcnalign_random	30	10	0	10	[22.41  41.752 49.667 65.914 71.248]	672.436	0.316043
gcnalign_random	40	50	30	0	[ 9.8   20.211 24.911 35.878 41.133]	1722.406	0.149261
gcnalign_random	40	20	10	10	[22.178 41.722 49.067 62.9   67.956]	764.215	0.313042
gcnalign_random	40	0	30	0	[23.411 42.978 50.411 65.122 71.189]	590.769	0.325146
gcnalign_random	50	10	0	0	[35.453 57.64  64.933 77.227 81.6  ]	391.742	0.456778
gcnalign_random	10	0	10	10	[10.933 24.415 31.519 49.059 56.933]	1150.071	0.177473
gcnalign_random	20	30	30	10	[ 8.4   18.708 23.183 34.908 40.108]	2045.110	0.134542
gcnalign_random	10	0	10	0	[10.852 24.385 31.156 48.096 55.993]	1223.002	0.176155
gcnalign_random	40	50	0	0	[14.844 28.7   34.922 47.578 52.578]	1304.379	0.215180
gcnalign_random	50	30	0	30	[18.84  35.547 42.16  56.053 61.493]	787.590	0.268406
gcnalign_random	30	50	0	0	[12.076 25.667 31.419 44.267 49.219]	1625.525	0.186200
gcnalign_random	10	10	40	20	[ 4.519 11.207 14.763 25.919 31.793]	2466.529	0.080899
gcnalign_random	50	40	20	0	[18.293 34.893 41.48  54.547 60.373]	919.918	0.261857
gcnalign_random	20	0	30	20	[13.308 26.85  33.417 48.625 55.358]	1141.781	0.200749
gcnalign_random	50	20	20	0	[25.973 45.413 52.307 65.693 70.453]	646.663	0.349871
gcnalign_random	10	50	30	10	[ 3.03   7.778 10.067 17.437 21.733]	3423.248	0.054898
gcnalign_random	40	30	10	20	[17.289 34.367 40.722 53.933 59.389]	1045.570	0.252184
gcnalign_random	40	40	30	10	[12.167 24.311 29.533 41.544 46.811]	1443.278	0.180701
gcnalign_random	20	30	10	20	[10.175 22.008 27.6   40.367 46.183]	1746.066	0.160324
gcnalign_random	10	30	10	30	[ 4.956 12.363 16.141 27.4   33.215]	2526.807	0.088089
gcnalign_random	30	50	40	40	[ 4.895 10.133 12.61  19.914 24.276]	2608.166	0.076459
gcnalign_random	50	10	40	30	[17.147 31.587 37.36  50.773 56.533]	895.214	0.242244
gcnalign_random	30	20	10	30	[14.724 29.543 35.762 49.971 56.39 ]	1160.415	0.218791
gcnalign_random	40	10	10	40	[17.344 33.933 40.278 54.233 60.378]	866.669	0.251306
gcnalign_random	40	40	0	20	[14.711 29.867 36.078 48.333 53.933]	1172.701	0.219833
gcnalign_random	10	20	20	20	[ 6.111 14.578 19.4   32.178 38.422]	2198.370	0.106050
gcnalign_random	40	0	30	10	[22.856 41.411 47.844 63.356 69.378]	622.821	0.315988
gcnalign_random	20	10	40	10	[ 9.3   20.167 25.275 38.8   45.017]	1742.320	0.147643
gcnalign_random	50	40	20	30	[13.627 25.987 31.347 43.533 49.28 ]	1156.626	0.197039
gcnalign_random	30	0	40	40	[11.238 21.79  26.524 39.438 46.267]	1328.820	0.165757
gcnalign_random	50	30	20	40	[14.693 28.133 33.547 46.573 52.333]	1039.344	0.212609
gcnalign_random	50	10	40	0	[21.107 37.6   44.413 58.12  64.013]	745.716	0.289884
gcnalign_random	10	30	0	40	[ 4.37  10.815 14.141 23.881 29.563]	2709.646	0.077191
gcnalign_random	50	0	10	20	[31.933 52.92  60.76  75.44  80.413]	339.188	0.418677
gcnalign_random	30	10	30	10	[15.952 30.829 37.19  51.581 57.562]	1097.917	0.230465
gcnalign_random	40	20	10	40	[15.289 30.189 35.833 49.278 54.978]	1064.284	0.224213
gcnalign_random	10	40	30	20	[ 3.422  8.259 10.867 18.667 23.644]	3244.308	0.060451
gcnalign_random	50	20	10	20	[24.413 43.053 50.227 64.68  70.28 ]	628.415	0.332724
gcnalign_random	50	30	20	10	[20.213 37.12  43.36  57.16  62.947]	817.219	0.281908
gcnalign_random	10	10	40	30	[ 4.674 11.037 14.393 24.519 30.104]	2552.079	0.080208
gcnalign_random	50	40	40	0	[12.16  24.027 28.493 40.053 45.64 ]	1306.162	0.179109
gcnalign_random	20	30	20	40	[ 6.267 14.567 18.642 28.492 33.642]	2212.922	0.105034
gcnalign_random	20	20	30	0	[10.583 22.217 27.733 40.933 46.842]	1720.653	0.163633
gcnalign_random	50	10	20	40	[19.36  36.027 42.493 57.08  63.373]	689.440	0.273920
gcnalign_random	10	40	30	30	[ 3.23   7.637  9.881 16.926 21.341]	3358.196	0.055857
gcnalign_random	20	30	40	40	[ 4.967 10.883 13.892 22.083 26.633]	2655.523	0.080221
gcnalign_random	40	0	0	40	[21.044 40.233 47.611 63.5   69.322]	569.455	0.301542
gcnalign_random	50	20	40	40	[13.693 24.88  29.707 41.56  47.533]	1179.997	0.192300
gcnalign_random	50	10	40	10	[21.693 38.507 44.733 58.267 63.747]	765.297	0.297441
gcnalign_random	10	40	0	30	[ 4.363 10.941 14.837 24.689 29.719]	2795.901	0.078321
gcnalign_random	10	20	10	0	[ 8.474 19.541 25.274 39.778 46.674]	1878.952	0.140951
gcnalign_random	50	10	30	40	[17.213 31.627 37.307 50.667 56.613]	849.019	0.241553
gcnalign_random	30	50	40	10	[ 6.286 13.81  17.    26.257 31.467]	2376.534	0.100196
gcnalign_random	50	40	40	30	[ 9.667 18.947 23.44  33.627 39.147]	1463.705	0.144354
gcnalign_random	30	0	20	0	[22.933 42.79  50.714 67.076 72.838]	637.250	0.323964
gcnalign_random	50	0	10	40	[24.12  43.227 50.467 65.76  72.173]	463.204	0.330908
gcnalign_random	50	0	40	0	[24.76  43.6   50.32  64.933 70.453]	556.339	0.336127
gcnalign_random	20	50	0	0	[ 9.058 20.233 25.633 38.283 43.775]	1958.096	0.145969
gcnalign_random	20	20	30	40	[ 7.042 15.208 19.117 29.317 34.608]	2120.634	0.111714
gcnalign_random	50	10	10	40	[21.387 38.88  45.693 60.107 66.253]	650.032	0.297093
gcnalign_random	30	30	0	30	[13.124 27.41  33.286 47.429 53.181]	1316.340	0.199828
gcnalign_random	20	30	30	20	[ 8.042 17.208 21.558 32.275 37.558]	2104.941	0.126824
gcnalign_random	30	30	0	10	[16.476 33.095 40.533 55.467 60.905]	1109.446	0.245325
gcnalign_random	30	30	10	0	[16.305 32.743 39.543 53.562 58.743]	1255.879	0.241417
gcnalign_random	40	20	10	0	[23.556 43.633 50.756 64.122 69.111]	755.307	0.328645
gcnalign_random	30	20	30	10	[14.086 27.562 33.714 46.81  52.686]	1319.311	0.207159
gcnalign_random	50	0	0	20	[32.68  54.707 62.    76.467 81.613]	307.551	0.428903
gcnalign_random	20	40	30	0	[ 6.908 15.542 19.608 30.467 35.217]	2423.219	0.112424
gcnalign_random	30	40	0	0	[14.448 29.333 35.448 48.857 54.543]	1377.541	0.215674
gcnalign_random	30	10	10	30	[16.867 32.752 39.933 54.829 61.505]	971.640	0.247011
gcnalign_random	10	40	40	30	[ 2.57   5.993  7.763 13.77  17.593]	3630.871	0.044025
gcnalign_random	30	10	30	30	[13.438 26.124 31.648 45.286 51.857]	1260.142	0.197577
gcnalign_random	10	10	20	10	[ 8.148 18.985 24.578 39.281 46.548]	1688.281	0.136074
gcnalign_random	40	0	0	0	[34.489 57.733 65.178 78.611 83.256]	330.545	0.451046
gcnalign_random	10	10	10	20	[ 8.556 19.719 25.778 41.193 48.17 ]	1661.175	0.142564
gcnalign_random	10	0	40	0	[ 5.652 13.837 18.326 31.244 37.8  ]	2026.124	0.099720
gcnalign_random	30	0	30	20	[17.695 33.438 40.514 55.914 62.257]	887.666	0.254356
gcnalign_random	50	10	30	20	[22.533 40.48  46.613 60.28  66.36 ]	690.258	0.309980
gcnalign_random	30	30	30	30	[10.01  20.238 24.857 36.133 41.924]	1766.571	0.151674
gcnalign_random	10	40	0	20	[ 5.    12.407 16.363 27.689 33.504]	2553.532	0.088888
gcnalign_random	30	40	20	20	[ 9.562 19.629 24.514 37.029 42.743]	1746.493	0.146862
gcnalign_random	30	0	40	20	[14.352 28.162 34.133 49.095 55.943]	1063.192	0.211349
gcnalign_random	20	0	0	10	[19.75  39.325 47.675 63.875 70.275]	722.507	0.289671
gcnalign_random	30	0	40	10	[15.581 30.114 36.448 51.286 57.81 ]	1042.687	0.227269
gcnalign_random	40	30	40	0	[12.544 25.189 29.989 40.833 45.922]	1522.406	0.185962
gcnalign_random	20	40	20	30	[ 6.542 14.875 18.567 28.867 33.992]	2352.399	0.107418
gcnalign_random	30	20	0	40	[13.086 26.648 32.905 47.286 53.895]	1206.954	0.197840
gcnalign_random	20	40	40	0	[ 5.492 13.042 16.925 27.267 32.375]	2572.532	0.093245
gcnalign_random	30	50	10	20	[ 9.238 20.543 25.219 37.238 42.295]	1818.206	0.147020
gcnalign_random	40	50	10	30	[ 9.511 20.611 25.167 36.5   41.722]	1604.617	0.149400
gcnalign_random	20	20	20	30	[ 9.967 21.075 26.625 39.725 45.942]	1690.715	0.155827
gcnalign_random	20	30	20	10	[ 9.733 21.592 26.9   39.067 44.975]	1865.841	0.154805
gcnalign_random	10	40	40	20	[ 2.785  6.526  8.763 15.659 19.881]	3481.333	0.048900
gcnalign_random	20	0	20	40	[11.    23.542 29.225 43.692 51.117]	1270.982	0.172575
gcnalign_random	50	30	10	0	[24.427 42.413 49.4   62.653 67.587]	709.080	0.329661
gcnalign_random	50	40	10	0	[19.6   36.933 42.6   55.907 60.84 ]	890.567	0.276289
gcnalign_random	30	10	0	0	[24.962 45.714 53.914 68.943 74.286]	651.751	0.348054
gcnalign_random	40	50	30	20	[ 8.589 18.178 22.144 32.344 37.256]	1789.656	0.133059
gcnalign_random	10	20	10	30	[ 5.881 14.615 19.193 31.459 37.704]	2162.939	0.103887
gcnalign_random	50	30	0	0	[26.867 47.093 54.267 67.987 72.64 ]	601.215	0.362930
gcnalign_random	30	0	30	40	[13.505 26.352 32.362 46.562 53.4  ]	1098.208	0.198802
gcnalign_random	10	30	0	20	[ 6.474 15.874 20.556 33.644 40.096]	2120.206	0.112448
gcnalign_random	20	40	10	40	[ 6.075 13.85  17.667 27.717 33.192]	2326.304	0.100634
gcnalign_random	20	40	10	20	[ 8.533 19.725 25.008 37.583 43.375]	1916.582	0.140753
gcnalign_random	20	50	40	0	[ 4.158 10.017 12.708 20.267 24.817]	3031.092	0.071571
gcnalign_random	30	20	10	0	[19.552 37.105 44.257 58.971 64.829]	985.375	0.279491
gcnalign_random	40	0	20	40	[18.389 35.167 41.833 57.133 63.878]	695.900	0.264897
gcnalign_random	40	50	30	30	[ 7.656 15.967 19.811 29.356 34.033]	1921.342	0.118405
gcnalign_random	20	20	0	30	[11.1   24.95  31.742 46.367 53.   ]	1340.022	0.179122
gcnalign_random	10	30	10	40	[ 4.     9.681 12.748 21.681 26.785]	2894.044	0.070281
gcnalign_random	50	40	40	40	[ 9.453 17.667 20.973 30.68  35.84 ]	1560.961	0.135150
gcnalign_random	50	50	30	20	[10.96  21.733 26.587 38.667 43.893]	1328.837	0.164358
gcnalign_random	10	30	30	20	[ 4.585 11.007 14.644 24.415 29.585]	2787.986	0.079654
gcnalign_random	10	50	30	30	[ 2.622  6.659  8.941 15.296 19.148]	3631.080	0.047957
gcnalign_random	40	50	0	10	[13.256 27.644 33.1   45.733 51.267]	1308.644	0.200585
gcnalign_random	10	40	20	30	[ 3.681  8.548 11.452 19.23  24.2  ]	3102.609	0.062863
gcnalign_random	50	30	30	20	[16.547 31.227 37.107 49.76  55.36 ]	999.089	0.235022
gcnalign_random	10	50	20	0	[ 3.852  9.756 13.119 22.659 27.311]	3113.087	0.069849
gcnalign_random	40	40	40	30	[ 8.978 17.778 21.5   31.767 36.844]	1765.617	0.133347
gcnalign_random	50	10	20	30	[22.36  39.813 46.96  60.747 66.907]	654.746	0.307395
gcnalign_random	30	20	0	0	[21.648 40.962 48.248 62.99  68.724]	833.981	0.307406
gcnalign_random	20	10	10	20	[14.117 29.075 36.267 51.45  57.742]	1139.053	0.215191
gcnalign_random	50	30	0	10	[24.44  43.107 50.373 63.933 69.267]	653.521	0.332143
gcnalign_random	20	20	20	10	[11.767 25.4   31.4   45.733 52.083]	1533.944	0.184411
gcnalign_random	20	50	40	30	[ 3.783  8.192 10.433 16.675 20.692]	3202.958	0.061055
gcnalign_random	40	30	40	10	[11.8   23.756 28.567 39.422 44.578]	1549.577	0.175936
gcnalign_random	40	50	10	0	[13.389 26.5   31.844 43.522 48.522]	1464.520	0.196004
gcnalign_random	10	30	20	0	[ 5.578 13.719 18.185 30.133 36.296]	2409.807	0.098565
gcnalign_random	20	20	40	0	[ 8.225 18.583 23.792 35.367 41.35 ]	2060.839	0.134982
gcnalign_random	30	50	10	40	[ 6.6   14.552 18.162 27.79  33.   ]	2148.152	0.106251
gcnalign_random	30	10	30	40	[11.79  23.114 28.219 41.057 47.638]	1370.554	0.174267
gcnalign_random	50	50	20	20	[11.467 23.067 27.64  39.507 45.333]	1294.767	0.171753
gcnalign_random	30	50	40	0	[ 5.419 12.59  16.133 25.371 29.781]	2492.303	0.090449
gcnalign_random	10	50	10	20	[ 3.933  9.667 12.978 22.089 26.941]	3094.739	0.069746
gcnalign_random	20	30	40	20	[ 6.425 13.858 17.592 27.45  32.567]	2436.608	0.103046
gcnalign_random	10	20	0	0	[ 9.281 21.956 28.911 44.081 51.222]	1645.991	0.157365
gcnalign_random	20	0	30	0	[14.3   29.95  36.992 52.442 59.675]	1060.227	0.219590
gcnalign_random	50	50	10	30	[12.733 25.16  30.933 43.227 49.107]	1132.593	0.187634
gcnalign_random	20	10	30	0	[12.358 26.558 32.658 47.042 53.592]	1406.648	0.191903
gcnalign_random	50	50	0	30	[12.587 25.893 32.067 45.053 50.573]	1089.567	0.191694
gcnalign_random	10	0	30	10	[ 7.385 17.711 23.252 37.637 44.837]	1690.845	0.126916
gcnalign_random	20	10	30	10	[11.35  23.942 30.025 44.1   50.325]	1441.620	0.176866
gcnalign_random	10	30	30	30	[ 4.296 10.059 13.207 22.03  27.304]	2878.411	0.073541
gcnalign_random	50	50	20	0	[13.92  27.4   32.733 45.013 50.533]	1168.462	0.204484
gcnalign_random	10	50	0	30	[ 3.696  9.326 12.393 21.007 25.956]	3116.521	0.066851
gcnalign_random	20	0	20	0	[16.867 34.142 41.833 58.283 64.958]	856.656	0.252654
gcnalign_random	40	10	30	0	[19.944 37.5   43.844 58.1   64.033]	831.312	0.281853
gcnalign_random	20	10	0	30	[13.608 28.942 36.05  51.75  57.892]	1139.834	0.210784
gcnalign_random	50	50	0	40	[ 9.96  21.68  26.587 38.04  43.827]	1262.031	0.156795
gcnalign_random	50	0	40	10	[23.52  40.747 47.253 61.933 68.347]	601.893	0.316893
gcnalign_random	20	40	30	10	[ 7.15  15.65  20.025 30.592 36.125]	2300.005	0.114880
gcnalign_random	20	50	0	10	[ 8.417 18.825 23.975 36.092 41.533]	2024.434	0.136575
gcnalign_random	50	10	10	0	[32.467 54.24  61.    74.48  79.04 ]	442.054	0.424073
gcnalign_random	30	40	40	40	[ 5.752 11.638 14.657 22.4   27.038]	2420.685	0.087985
gcnalign_random	10	20	20	30	[ 5.437 13.222 16.978 28.4   34.215]	2332.263	0.094410
gcnalign_random	20	20	30	30	[ 8.683 18.175 22.6   35.008 40.775]	1901.319	0.135124
gcnalign_random	10	10	10	10	[ 8.881 20.244 26.296 42.074 49.4  ]	1580.463	0.146682
gcnalign_random	40	30	30	0	[15.433 30.067 36.244 48.378 53.378]	1265.577	0.224894
gcnalign_random	40	40	20	10	[14.444 28.789 34.556 46.956 52.4  ]	1257.598	0.212055
gcnalign_random	30	30	30	40	[ 8.105 16.857 20.886 30.943 36.39 ]	1970.261	0.124937
gcnalign_random	40	50	40	10	[ 7.667 16.356 19.944 29.4   34.333]	1973.265	0.119347
gcnalign_random	20	40	40	30	[ 4.683  9.908 12.492 20.083 24.208]	2964.817	0.074400
gcnalign_random	50	20	10	40	[17.947 34.28  40.76  54.387 60.16 ]	804.369	0.258220
gcnalign_random	50	50	30	40	[ 7.84  15.587 19.32  28.867 34.   ]	1617.404	0.118338
gcnalign_random	50	40	20	20	[15.84  30.813 36.787 49.827 55.467]	1020.413	0.230976
gcnalign_random	10	30	20	40	[ 3.511  8.933 12.022 20.763 25.593]	2954.966	0.064608
gcnalign_random	40	50	10	20	[10.833 23.322 28.2   40.322 45.511]	1516.283	0.168612
gcnalign_random	10	20	40	0	[ 3.867  9.978 13.615 23.511 28.881]	2873.112	0.072140
gcnalign_random	10	0	20	0	[ 9.756 21.97  28.444 45.133 53.133]	1336.474	0.160470
gcnalign_random	50	0	30	0	[29.347 49.76  57.053 71.373 76.36 ]	449.749	0.388503
gcnalign_random	30	50	0	20	[ 9.629 21.248 26.533 38.771 44.162]	1743.265	0.153299
gcnalign_random	40	10	20	10	[23.3   42.567 48.978 63.622 69.278]	723.928	0.322752
gcnalign_random	20	0	10	10	[18.808 37.592 45.658 62.592 69.383]	752.908	0.278261
gcnalign_random	40	50	20	20	[10.122 20.8   25.578 36.6   41.533]	1649.295	0.153728
gcnalign_random	10	50	40	30	[ 1.911  5.259  6.956 12.667 16.215]	3855.761	0.037541
gcnalign_random	50	10	0	30	[26.4   46.707 53.787 68.707 73.84 ]	491.020	0.358677
gcnalign_random	50	30	40	10	[15.08  28.293 33.587 46.707 52.773]	1101.885	0.214996
gcnalign_random	10	20	20	40	[ 4.311 10.467 13.778 23.644 29.096]	2660.969	0.075941
gcnalign_random	20	20	20	20	[10.883 23.617 29.267 42.825 48.808]	1576.793	0.171946
gcnalign_random	10	50	30	0	[ 2.867  7.578 10.015 17.97  22.289]	3503.583	0.053901
gcnalign_random	30	20	40	40	[ 8.705 16.59  20.352 30.819 36.171]	1916.680	0.128044
gcnalign_random	50	10	10	30	[24.347 44.093 51.013 65.2   70.973]	562.818	0.335708
gcnalign_random	10	20	40	10	[ 3.889 10.037 13.289 23.089 28.333]	2891.244	0.070765
gcnalign_random	50	20	0	30	[22.92  42.293 49.347 63.507 69.013]	610.208	0.319822
gcnalign_random	20	20	10	20	[12.667 27.067 33.308 48.375 54.558]	1346.835	0.196473
gcnalign_random	50	20	0	0	[30.893 52.013 59.36  72.347 77.173]	489.383	0.405717
gcnalign_random	50	40	40	20	[11.827 22.    26.4   37.933 43.587]	1358.683	0.169396
gcnalign_random	40	10	0	30	[21.789 41.367 48.822 63.689 69.722]	623.377	0.310197
gcnalign_random	30	20	10	10	[18.41  35.381 42.562 57.057 62.848]	995.976	0.265374
gcnalign_random	30	50	30	30	[ 6.124 13.438 16.752 25.638 30.21 ]	2369.211	0.098616
gcnalign_random	20	50	30	30	[ 4.567 10.117 12.975 20.833 25.2  ]	2845.518	0.074540
gcnalign_random	10	20	40	40	[ 3.096  7.489 10.037 17.867 22.415]	3188.886	0.054863
gcnalign_random	20	50	40	20	[ 4.25   9.35  12.183 19.458 23.917]	2942.959	0.069573
gcnalign_random	30	0	30	10	[18.371 34.381 41.029 56.21  62.61 ]	864.455	0.261441
gcnalign_random	30	30	30	0	[12.381 25.267 31.181 43.21  49.029]	1572.014	0.186660
gcnalign_random	50	50	0	10	[16.067 32.453 39.067 52.613 57.893]	946.969	0.238391
gcnalign_random	10	20	0	10	[ 8.237 20.222 26.644 41.837 48.822]	1646.099	0.143161
gcnalign_random	10	10	10	40	[ 6.096 14.267 18.778 31.178 37.6  ]	2143.021	0.104309
gcnalign_random	20	50	10	30	[ 6.1   13.583 17.2   27.217 32.567]	2393.725	0.099252
gcnalign_random	40	0	20	20	[25.867 45.311 52.289 67.367 73.389]	557.067	0.349598
gcnalign_random	20	10	10	30	[12.167 26.483 32.808 47.733 54.125]	1257.384	0.191560
gcnalign_random	20	20	0	10	[14.55  31.267 38.783 54.633 60.908]	1171.880	0.225907
gcnalign_random	40	30	40	20	[11.6   23.011 27.367 38.433 43.789]	1555.173	0.171689
gcnalign_random	30	10	10	0	[22.171 41.533 49.114 64.248 70.21 ]	757.528	0.314201
gcnalign_random	10	10	0	20	[ 9.022 21.2   27.43  44.244 51.696]	1488.596	0.152490
gcnalign_random	40	10	20	20	[21.833 39.656 46.622 61.244 66.767]	752.089	0.303335
gcnalign_random	30	10	40	0	[13.219 26.638 32.971 46.133 52.695]	1276.415	0.198285
gcnalign_random	10	0	0	20	[10.348 23.748 30.993 48.341 55.815]	1129.713	0.171506
gcnalign_random	50	0	20	20	[28.507 49.56  56.96  71.6   77.027]	407.647	0.383049
gcnalign_random	30	30	20	10	[13.676 27.038 32.876 45.924 51.81 ]	1382.610	0.201929
gcnalign_random	10	50	20	30	[ 3.415  7.83  10.496 17.941 22.207]	3404.859	0.058592
gcnalign_random	30	0	10	20	[21.552 40.8   48.543 65.267 71.905]	598.669	0.307701
gcnalign_random	50	50	20	30	[10.853 21.853 26.707 37.6   43.64 ]	1302.148	0.163004
gcnalign_random	50	0	0	0	[40.053 62.773 70.16  82.773 86.667]	234.466	0.504917
gcnalign_random	30	10	0	20	[20.552 40.21  47.619 63.467 69.571]	724.942	0.297286
gcnalign_random	40	40	30	20	[11.189 22.622 27.456 39.289 45.044]	1482.595	0.167862
gcnalign_random	10	10	0	30	[ 7.356 17.593 23.296 38.548 45.43 ]	1657.508	0.127336
gcnalign_random	30	50	30	10	[ 7.648 16.676 20.724 31.314 36.524]	2114.920	0.121796
gcnalign_random	40	0	40	40	[15.033 27.611 32.956 46.344 53.011]	1019.421	0.212405
gcnalign_random	40	50	20	10	[10.9   22.656 28.1   39.644 44.511]	1530.374	0.166089
gcnalign_random	50	20	40	10	[18.373 33.693 39.387 52.92  58.347]	923.151	0.257204
gcnalign_random	20	40	10	30	[ 7.125 16.758 21.05  31.425 37.05 ]	2162.353	0.118303
gcnalign_random	10	0	30	40	[ 5.43  12.785 16.956 28.356 34.511]	2122.404	0.093451
gcnalign_random	20	50	30	0	[ 5.958 13.542 17.367 27.792 32.667]	2551.817	0.098827
